,c,iter#0,iter#1,iter#2,iter#3,iter#4,iter#5,iter#6,iter#7,iter#8,iter#9,iter#10,iter#11,iter#12,iter#13,iter#14,iter#15,iter#16,iter#17,iter#18,iter#19,iter#20,iter#21,iter#22,iter#23,iter#24,iter#25,iter#26,iter#27,iter#28,iter#29,iter#30,iter#31,iter#32,iter#33,iter#34,iter#35,iter#36,iter#37,iter#38,iter#39,iter#40,iter#41,iter#42,iter#43,iter#44,iter#45,iter#46,iter#47,iter#48,iter#49,iter#50,iter#51,iter#52,iter#53,iter#54,iter#55,iter#56,iter#57,iter#58,iter#59,iter#60,iter#61,iter#62,iter#63,iter#64,iter#65,iter#66,iter#67,iter#68,iter#69,iter#70,iter#71,iter#72,iter#73,iter#74,iter#75,iter#76,iter#77,iter#78,iter#79,iter#80,iter#81,iter#82,iter#83,iter#84,iter#85,iter#86,iter#87,iter#88,iter#89,iter#90,iter#91,iter#92,iter#93,iter#94,iter#95,iter#96,iter#97,iter#98,iter#99,iter#100
11,0.7781432628744155,0.5826074046589478,0.574642917933293,0.569375618825847,0.5642191260361011,0.5618555887459731,0.5609913062584282,0.5623805568286049,0.5625838206855894,0.5643689992197755,0.5653621915298803,0.566112570458889,0.5677898231309306,0.5693092416149068,0.5723681704232649,0.5753926805290629,0.5776050569283572,0.5803061120240633,0.5827268954691662,0.5862443131260876,0.5899156263960688,0.5916280474255108,0.5947195040607,0.5955851066601223,0.5980522774066364,0.6003048525185752,0.6026643170275691,0.6051083975738,0.6077136955673902,0.6102756980938171,0.6128433161539745,0.6155638383746342,0.6180958825385098,0.62107617005201,0.6235661663253138,0.6273964642664667,0.6295876995729214,0.6320014480977506,0.6360720100300712,0.6375588638506917,0.6393906330903905,0.6419801113267659,0.6436834313631569,0.6461200048676595,0.6482026042941234,0.6494498394404044,0.6518068957621751,0.6533642415794592,0.6554373105001204,0.6578066844249362,0.6582169034791,0.6594217802837952,0.6611685169724136,0.6629673543927744,0.6645840811799606,0.6662562233207682,0.6685918104712572,0.6699565152428698,0.6718807620960202,0.6733792139382041,0.6751234886027544,0.6773452301380605,0.6792205812906829,0.6802482191754926,0.6819149733440826,0.6847209598047387,0.6857867196842256,0.6870357511559351,0.6884122683277691,0.6901373363182403,0.6912681574272536,0.6928764427908348,0.6939331606194101,0.6947701752328385,0.6954163442044614,0.6964979384052099,0.6977774378417854,0.6986550601723924,0.6995399898337163,0.7003351451321118,0.7020113143619346,0.7025698203377562,0.7038163262967672,0.7048954092351136,0.7053405627096976,0.7063357215202554,0.706842039963848,0.7075911883628473,0.7085606971453173,0.7093284943923314,0.7101072464636778,0.7112079309534014,0.7119313450580556,0.7125230925194759,0.7121205617108607,0.712622380746106,0.7129024115161692,0.7132843403545909,0.7140752306472578,0.714631739369486,0.7152735475581329,0.7161152555532736
12,0.7667611135383936,0.5972112772600201,0.5911045004887597,0.5881966593275257,0.5869577379512986,0.5865328523609578,0.5869250982415316,0.587288707605283,0.5880561698935725,0.5901115266236917,0.5935625370910664,0.5965749096642557,0.6001579647183181,0.6041153155096214,0.6084774641170999,0.6126550164895347,0.6161330726510906,0.6203941027606361,0.6244766318542978,0.6279761063397403,0.6311303874865979,0.6357686735251121,0.6399737761450325,0.6446525426546764,0.6480993124983017,0.6491355195432563,0.6521627424946017,0.6539794323724767,0.65818421190845,0.6611306382644064,0.6647688130968515,0.6678459907430806,0.6711467542518124,0.6739456391368226,0.6768915073362525,0.6798354603341282,0.6830539105153047,0.6858672533446262,0.68838958343193,0.6907763220399812,0.6928629624819024,0.6954015526138189,0.6970374726414571,0.6996331153582873,0.7019296873229719,0.7043671064283022,0.7072535938909928,0.7095977492176165,0.711849203117124,0.7144910470926871,0.7168373069013211,0.7181769121030142,0.7189337631292398,0.7205928079537017,0.7229898354335161,0.7239034106416449,0.7247923084035568,0.7269248465882121,0.7289213522182326,0.7305358724343074,0.7321975792440759,0.7335672367926169,0.7353439082201407,0.7361421565977971,0.737070318758212,0.7387213671546785,0.740312800454168,0.7413087567845472,0.7420843585463589,0.7430918093841508,0.7441713665676176,0.7451002877733774,0.745953370864662,0.7482948384422763,0.7485773519951897,0.749555227219504,0.7505825601628375,0.7504538346192704,0.7509261839773675,0.7514396843755672,0.7520825989661135,0.752967987261348,0.7540215580379811,0.7541770196293434,0.755165025262774,0.7556009562261371,0.7563240731495116,0.7570903039976611,0.7576235021403404,0.7575949220761415,0.7582680218559695,0.7586802634003778,0.7593029790954653,0.7598185120597185,0.7604019007763316,0.7608762256968205,0.7614191065285083,0.7617815917065587,0.7620010923516137,0.7629051523940217,0.7633607578353285,0.7634337813831449
13,0.7554318702885414,0.6060772745133864,0.6002161387862404,0.5984482109003193,0.6006211040881515,0.6026232016626852,0.6026805978565051,0.6046817044695179,0.6070164441088505,0.6091222692952458,0.6131274107074683,0.6165418127007145,0.6198566277528965,0.6241375852183705,0.6273045992492617,0.6308974546201948,0.6351550212616424,0.6405648565394791,0.6453293377708501,0.6490938635158627,0.6550651888948815,0.660084033076523,0.6631928977040246,0.6670803063000774,0.6708855882588709,0.6741741990640259,0.6776733188390043,0.6814210699249612,0.6851096484642679,0.6890555515542488,0.6924666943297044,0.6952886832919443,0.7008596876319175,0.7034064728461608,0.7069692156712342,0.7106166404179269,0.7130605465274643,0.7159389529662717,0.7188347966286951,0.7215348636492475,0.722938637747627,0.7260022954468205,0.7283322304691227,0.7305187505962318,0.7318449468656996,0.7343750836027968,0.7364699887611814,0.7377725707513677,0.7391350040252641,0.7412700035798375,0.7426256455162452,0.7429121242257349,0.7442895399422971,0.7463408362140692,0.7478665403738631,0.7495586071863904,0.751093207489746,0.7520510082875895,0.7552947603869437,0.757160600252243,0.7584205482640529,0.7608392676486403,0.761778397527676,0.7628097572108017,0.7632354182032334,0.7641264145411624,0.7652563458079874,0.7659328872835607,0.7666521074280954,0.767481157943767,0.76826253237379,0.7689494334518464,0.7699300044302766,0.7710915892102055,0.7718258330895194,0.7728904646214566,0.7733281558659078,0.7744187882263963,0.7749077260123313,0.776045852812574,0.7762073314285151,0.7767874046281003,0.7777448102849214,0.7787055885392543,0.779451379383813,0.7795286291785599,0.7798272990228551,0.7800778999652709,0.7803595567187527,0.780261417768383,0.7808342436322118,0.7815522335947508,0.7820348368020149,0.7824959489454678,0.7827610520709555,0.7830723520336758,0.7832860562951679,0.7835007266002588,0.7835935018857856,0.7843771102194773,0.7849954635204892,0.7851988728729399
14,0.7440889945085255,0.6114599268247372,0.607647420459335,0.606105518981652,0.60575724274223,0.6070503185082844,0.608629254330637,0.6116806207918671,0.6138923880748759,0.6179661115808375,0.6221268061583346,0.6265092565287795,0.6305509043480133,0.6348000957005551,0.6392069806555638,0.6436774641786597,0.6477786028054755,0.6510705533819144,0.6539472846957457,0.6587242502776017,0.6623136117882279,0.6669599265382964,0.6716692729500437,0.674254902797625,0.6773797451092283,0.6793062057327893,0.6826217467945787,0.6852191390968674,0.6882614515437822,0.6910572354579563,0.6945453957536433,0.7003158208305165,0.70350467330257,0.7060857724727867,0.7081921039893866,0.7099185031645835,0.7132467696605389,0.7163786593640401,0.7186377902637117,0.7208814378080038,0.723519553873735,0.7259025667641581,0.7282792122610394,0.7312246363272135,0.7331370240297139,0.734116442991353,0.7362300026973835,0.7384613159618151,0.740374446468044,0.7410446869387532,0.7426419557225693,0.7437694208705666,0.7448508238800287,0.746319646360345,0.7477995951857642,0.7494449119232074,0.7504993855619896,0.7505739288523104,0.7516596009214257,0.7530902408610581,0.7539439222897576,0.7540099548559854,0.7545089827979524,0.7551644978812412,0.7560850244452167,0.757200140272684,0.7579397767228823,0.7584566483355872,0.758680407021726,0.7593866289556209,0.7598100669586677,0.7602193208352492,0.7607445256191202,0.7614846446819332,0.7621603234200791,0.7623430807881603,0.762413135089471,0.76341408168032,0.7642649476091044,0.7651440259320115,0.765498567851124,0.7656459225255959,0.7659998788118937,0.7662627412617273,0.7661342852017707,0.7661648913914935,0.7665884247471575,0.7670722378398996,0.767564255383263,0.7680130875118274,0.7684379773891704,0.7683543644514305,0.7686850058146064,0.7679726071662119,0.7687078489260342,0.7686351234287293,0.7686732001799611,0.7691637065950588,0.7691667078419375,0.7695869950966181,0.7698511430916037,0.7698455766253848
15,0.7327326379181702,0.6179822482336721,0.613036544361652,0.6119644685590088,0.6127858720538125,0.613409723626006,0.614712139123835,0.6173967327363716,0.6209930790476874,0.6254852257608113,0.6299812232356505,0.6346241689784643,0.6399814902942469,0.6441734389549195,0.6487089628487205,0.6534580788221532,0.6577628848828573,0.6615312547863271,0.665168114293158,0.6699108648203193,0.6734002948667485,0.6778273514236727,0.6799804252174788,0.6833676962659182,0.6866734195520737,0.6890022760297257,0.6923961655352928,0.694505479006837,0.6976777222623208,0.7012028492871006,0.7036192221990716,0.7066127611506785,0.7096236659213936,0.7113605560486521,0.7139037401522859,0.7156113706416056,0.7172576941611154,0.7190014359671,0.7205850843508217,0.7228637373227663,0.7243363923870197,0.7262494188731502,0.7276163420932356,0.7288435123472516,0.7310510079279199,0.7316900745197262,0.7327355032369672,0.7342312539209777,0.735044079152321,0.7363626380316213,0.737640946219182,0.7386464926664036,0.740017017813984,0.7414352963336325,0.7424424913991328,0.7436352765129778,0.7445747199722104,0.7456938755592161,0.7461567954895189,0.7471789003397353,0.748181550595134,0.7485036395943806,0.7490395116716312,0.7497309775794724,0.7503276948341263,0.7510816360810213,0.7514856089835449,0.7521775674561025,0.7527863185303729,0.7547082890114454,0.7550607265986098,0.7554080815088889,0.7554900539840471,0.7562371786638192,0.7557058641551248,0.7564413144113832,0.7567983479522443,0.7580809750022942,0.7581828574198012,0.7583065452661593,0.75867811041119,0.7587447044765873,0.7591660471364816,0.75870664933087,0.7587642599814896,0.7597813590813327,0.7585090759618628,0.7589071563444229,0.7599348995404867,0.7597529927172361,0.7600941530105969,0.7598454051425302,0.7595897205949994,0.7597905393608085,0.7600251584363051,0.7604024600171541,0.76010866779343,0.7599014322808322,0.7600672997139419,0.7597854720077233,0.7597289196112998,0.7598924472291186
16,0.7213829851697229,0.629749744544003,0.6236735361881691,0.6198681616995321,0.6206235376044933,0.6219818042917754,0.6228681579866502,0.6261761202686279,0.6297605694327845,0.63163530872617,0.6360345730078729,0.6404924684347779,0.6440728178941367,0.6479540005674721,0.6518070039174697,0.6568087844930781,0.6599892668177484,0.6624599264016213,0.6655430070565064,0.6689336661047683,0.6724341618856597,0.6736741682948004,0.6772850821739598,0.6787363039097308,0.6803707864851137,0.6825050649067148,0.6836641026138455,0.6859881954090109,0.6879489702332084,0.6891347977436708,0.6894663341372002,0.6910144944686193,0.692207620096829,0.693610604343981,0.6951142637261228,0.6965113992944565,0.6983747846523908,0.6985829596156713,0.7003522862850212,0.7012948408194615,0.7029359739713291,0.7051833501246162,0.7067715542363261,0.706868104836041,0.7068407517095927,0.7073290887574595,0.7074932538582211,0.707882965052921,0.7087808517229631,0.7092099805870973,0.7097260296413539,0.7094429782292053,0.71045947626736,0.7110766496658698,0.7117909923378934,0.7119471179837651,0.7115749418437104,0.7118777374405107,0.7126450423407693,0.7129732379690106,0.7134922212949392,0.713884829302177,0.713833986182437,0.7141854514762762,0.7145014833030555,0.7148609459783334,0.7158876742402323,0.7162737824555195,0.7167648369220593,0.7168078027362943,0.7175010650209969,0.7175750312025607,0.718810043625415,0.7191313207461373,0.7193589236029105,0.7192436199601022,0.7197145064600329,0.7200639387349224,0.7198771483327314,0.721051683190992,0.7216948702854252,0.7221514205922688,0.7218350321186573,0.7217133751707804,0.7219873131071131,0.7219173288251104,0.7215206254421296,0.7210789183285857,0.721014354352102,0.7213604491374851,0.7212189749611302,0.721197380040588,0.7208675028843249,0.7209257911838958,0.7209145382028646,0.7210961043968932,0.7208526502427806,0.7207339698451789,0.7211408979815821,0.7214129377729994,0.7215585995860364,0.7216961758486244
17,0.7100235096702847,0.6466778712130303,0.6422658677644333,0.6375683388364393,0.6356754714419138,0.6343458752028213,0.6350190819291613,0.6370470264291838,0.6398263018601128,0.6424842861741024,0.6452995707404012,0.6481592389363701,0.650928986971007,0.6539347211579285,0.6561600812016412,0.659433857065014,0.6608559007678906,0.663648797401639,0.6664760635749447,0.6689901483670991,0.6730877689712841,0.6734377948935278,0.6755574415781266,0.6772793543622864,0.6789003958652325,0.6803494007904277,0.6821929619353722,0.6835600832860106,0.6847352256401593,0.6850290294512712,0.686223799418785,0.6872217483828363,0.6883818906487605,0.6892370345921863,0.6890408566369873,0.6897117434807234,0.690239967347194,0.6903727091720714,0.6909799336181099,0.6901739562415067,0.6907655345308187,0.6910155691941627,0.6921373029887464,0.693064039898152,0.6932130559451625,0.6930280147479703,0.6926513548206292,0.6921600722840278,0.6926161622152107,0.692034736951784,0.6920450718510195,0.692529042020253,0.6920460994351377,0.6924299522369634,0.6922391568931673,0.6922458530912566,0.6921839529269181,0.6917912903054305,0.691973662028406,0.6927466083922347,0.6928761865818434,0.6930238973999993,0.6934455775611658,0.692624330585796,0.6934638247169238,0.6936302391251604,0.6937722051963275,0.6931562267457777,0.6933409185843491,0.6928447391509277,0.6932290370637374,0.6927992456854856,0.6928955325706394,0.6929820949240131,0.6928332341364286,0.6921635453631219,0.6919686049694463,0.6924358357940751,0.6923575459997282,0.6920698703163761,0.6920795019883084,0.6920174045833646,0.6915635585725785,0.6910323968317358,0.6904165940807983,0.6903514095504563,0.6903724188477804,0.6913140009996254,0.6914761374838603,0.6912164291943566,0.6911685501550119,0.6913421492144485,0.6918332783958057,0.6915295256682912,0.6914885062253087,0.6920274560110402,0.6919947892684967,0.6920315697030521,0.6919045454759288,0.6919923137591709,0.6919423902142507,0.6922851818771685
18,0.6985764056404368,0.6823135563182401,0.6743460851113878,0.6672267830125084,0.663962221328764,0.6625606602406295,0.6622671123892676,0.6625483792579423,0.6638366534988992,0.6642027477922718,0.6661529533827416,0.6672816938488159,0.6687718790837383,0.6699108325813768,0.6711380456148048,0.6724535514854251,0.6731849943796544,0.6748362868732402,0.6770716409207994,0.6783292049042319,0.6788150558930792,0.6795547372211774,0.6792276825752198,0.6798479940290392,0.679536391496267,0.6820750859106687,0.6818010388164227,0.6814898672810042,0.6810001593939478,0.6803499205819445,0.680274392504615,0.6816795697167465,0.6820326557848069,0.6822103439351628,0.6803089799139603,0.6796662943448504,0.67766444261218,0.6777024591218574,0.6775339699153106,0.6793369405978142,0.6804122609092094,0.6824881840097838,0.6813079109462904,0.6806925567097991,0.679956254339008,0.6797918271825837,0.6790300092924845,0.6783344122134961,0.6776781228540377,0.6770974492309805,0.6760635372044594,0.6760223514581575,0.6759374074790133,0.6760256704611827,0.6756870269762674,0.675388299204404,0.6754695220145651,0.6751446505807905,0.6746376182465594,0.6745738270405364,0.6739596779667458,0.6742968469226734,0.6741561152549731,0.6739646086540801,0.6744505515250037,0.6744280756024168,0.6739596584312003,0.6736069331396439,0.6728600891309432,0.6725190576555122,0.6721170441899769,0.6720352932050191,0.6719705704224798,0.6707607130814454,0.6701281074997246,0.6694531913235906,0.6693328557231517,0.6689041459714533,0.6689397117372978,0.6693629481663291,0.6693021732320481,0.668767795549726,0.668529716707455,0.668499498933276,0.6684270768702063,0.6681393552362094,0.6679595548713441,0.6677108831711189,0.6676668387495875,0.6673202077014645,0.6670177897579328,0.6667032325963694,0.6665395549258025,0.6664485249604137,0.6663229543319943,0.666232063351437,0.6661209220704637,0.6660550882556746,0.6656293090055783,0.6657366015083958,0.6658332012414382,0.6654753850659341
19,0.6871779842877628,0.723315880171752,0.7126668764878608,0.7068236155529466,0.7013288495072152,0.6975487105352902,0.6952370744202947,0.6940465535935872,0.6941699706155472,0.694148657304539,0.694443561258144,0.6944066452896808,0.6940876165812474,0.6934054428288496,0.693722797807551,0.6940282395488949,0.6935325464572522,0.6927798555488796,0.693479365025733,0.6924098227804534,0.6916944611680972,0.6905680637250049,0.691466666370935,0.6904510753847609,0.6898859514512816,0.688988121296576,0.689936631825068,0.6892659886071264,0.6884945956346542,0.6878426512254064,0.6874888425343322,0.6861989405483199,0.6855701004746677,0.684207899521372,0.6834532686171384,0.6817468334697395,0.6809879065099617,0.6787956181048779,0.6789958765342702,0.6783424980698662,0.6773116131598316,0.677987101339061,0.6773944542749588,0.675953477799618,0.6747160174598565,0.6732554333760379,0.6728143568075146,0.6725279273008404,0.6721725881886661,0.6715334909527714,0.6708557000154607,0.6710614596362152,0.6697074840485177,0.6688485107275863,0.6685087037167745,0.667832828773733,0.6674356518543348,0.6664052123616769,0.6653646022550315,0.6645867747480648,0.6645045837621072,0.664623024871033,0.664020339980096,0.6635864394432106,0.6633579593849396,0.6625367851437253,0.6617440979281165,0.6611765493748176,0.6604164700776439,0.6597710762940606,0.6593769186811345,0.6591341460098126,0.6588341450938405,0.6582062884073001,0.6569881135584065,0.6564961264702277,0.6555590076681563,0.6551711798553984,0.6546748672365854,0.6547391031274551,0.6542997737820159,0.6538484772996868,0.6536316578493686,0.6534267309592451,0.6529068084317657,0.6527474120569676,0.6526185312803466,0.6518887333717969,0.6514463029249373,0.6512178943340536,0.6509010321584063,0.6505289773000967,0.6503531605029396,0.6505125884726894,0.650118312870859,0.649932710562546,0.6494141009115829,0.6485231326026197,0.6481829944855747,0.6479486480927453,0.6480044086667116,0.6477108728460639
20,0.6758465459152503,0.7761041397946108,0.7641088477662421,0.7524942877131515,0.7445843233020515,0.7385591675379397,0.7349899282606677,0.7303947770938034,0.7273398905619494,0.7260101648546393,0.7248206233770724,0.7234398601492393,0.7214376378849204,0.7206503188816157,0.7187240253256845,0.7168612402616191,0.7163532543253944,0.7160575228886825,0.7144675143280969,0.712634411976214,0.7105569319817738,0.7088014433421874,0.707251378051849,0.7054104401484252,0.7032965746151763,0.7020453751537952,0.7003620023230349,0.6992085112796003,0.6981036900719554,0.6968288515568734,0.6959426485516539,0.6944964756886467,0.6940513052543371,0.6930426458061083,0.6916789633189272,0.6905548797213024,0.6867221504955816,0.6856239459523155,0.6837191813086101,0.6820924750978478,0.680956823436972,0.6801120388680952,0.6783262740363318,0.6767970405888527,0.6752283522805632,0.6747706153741823,0.674523425993051,0.6730311623987335,0.6728390804601396,0.6714977492776807,0.6704733253647559,0.6695952411733943,0.669242437450744,0.6680223177028569,0.6658492683571677,0.6651228406568755,0.6640627051786192,0.6625779629301525,0.6614905269270407,0.6610817087254368,0.6601161703523563,0.6586612386570491,0.6573785929743902,0.6560024709973926,0.6554291568955793,0.6551525786850688,0.6542698027543872,0.6530979524349791,0.6525388277369244,0.6520221238014692,0.65164559977875,0.6512389729713923,0.6510988129949558,0.6506378089257778,0.6504266003842415,0.6499738815916237,0.6492591529940899,0.6482515679450472,0.6480723557059391,0.6479443497393786,0.6471515498438288,0.6468188738629634,0.6465743867965155,0.64716304354223,0.6470665797882007,0.6465468768854427,0.6460568860188451,0.6457420741918007,0.6456071491809666,0.6453170183848825,0.645174078862469,0.6447929803632529,0.6447571264550674,0.6440726921434834,0.643771057348633,0.6437473108393316,0.6433376543207889,0.6429407788455102,0.642700131698288,0.6425451342765796,0.6426108578844821,0.6424783370351149
21,0.6644489362355801,0.8421239134251091,0.8322480705704073,0.8263270721539858,0.817450084262651,0.8134215494108445,0.8097149203853861,0.8059610724785222,0.804650566835961,0.8025948621718907,0.7999488436205945,0.7981145764072642,0.795075523915586,0.7933060253428228,0.7901223408628191,0.7875972974288327,0.7859277401316574,0.7837761726517655,0.780808180177216,0.7785977963586364,0.7788066595964227,0.7764045868319908,0.7742245105854837,0.7725246447184398,0.7700265316120538,0.7677883842827679,0.7656269186970706,0.7632561395342068,0.7624287949898267,0.7596054985671088,0.7579213377373856,0.7559391456661619,0.7535982990714295,0.7509716501086947,0.7487731076910701,0.745895345599985,0.744409276802161,0.7434974624361159,0.7413727919756221,0.7391105857171069,0.7372265935983138,0.7352448046008845,0.7346103661073641,0.7326828959345218,0.7305572030240587,0.7295508609057116,0.7280527774307869,0.727338583408418,0.7254788301546018,0.7239946764856704,0.7230104250177979,0.7219944055537751,0.7204363867728967,0.7191966247204131,0.7182977464762487,0.7180815186624722,0.7167829475889395,0.7149470148728467,0.713777338636024,0.7134345550038457,0.7127672783226026,0.7119013660525817,0.7110919791109855,0.7098035101325856,0.7091239255374188,0.7089680917239766,0.7084562216639293,0.7078879983896248,0.707245600198034,0.7067479661123003,0.7063407151831645,0.7051868110484456,0.7042593482487214,0.7037097747804715,0.7033249633438793,0.7027731789793177,0.7018628634242745,0.701327501322916,0.7011244182581662,0.7006180728492097,0.7000948244851419,0.6997323312592171,0.6994307876059063,0.6990136059478852,0.698838690332757,0.6986136685105876,0.6982744183320517,0.6983321352426662,0.6982894834716689,0.6975007535040434,0.6974614678337426,0.69741601316065,0.6969782824059378,0.6965611523403736,0.6961540645702494,0.6960122558933806,0.6957074533793363,0.6956871932732623,0.6962476762260913,0.696264528716007,0.6963818086978215,0.6953469154918438
22,0.6531348200327223,0.9213316701564185,0.9185372417086106,0.9133644504515757,0.9088787089071253,0.9047403730883762,0.9020450225666665,0.8991969301282065,0.8974829017210724,0.8953226102170173,0.8937591587228971,0.8899427050310295,0.886415780962926,0.8843327225077964,0.8816309751246075,0.8788222754384325,0.8763467426325385,0.8746355692977392,0.8752839452359511,0.8729740591757715,0.8712162876998462,0.8688276680397317,0.8688027439683365,0.867542176276523,0.8662634867228188,0.8646526946962275,0.8631435150889494,0.8600409414906913,0.8584900868433382,0.8561139721932735,0.8543368079958931,0.8528048881341136,0.850737153836852,0.8497518630374185,0.8479755190171866,0.8461334303240732,0.8445319423727844,0.8425571830445495,0.8415715605569745,0.839437499266208,0.8382298456292071,0.8368371217725792,0.8354818290530663,0.8340347120593675,0.8337302317964607,0.83175133798623,0.8298267783709357,0.8295155983400948,0.8291417658418695,0.828696289354852,0.8280442498319096,0.8272472201697888,0.8257659764078377,0.8245954607667093,0.8233693458556122,0.8226387127731036,0.8217023218089731,0.8211296098998632,0.8203181804212389,0.819663553929873,0.8183763423696834,0.8175432758172613,0.8168964608917342,0.8164179093268287,0.8167435090385675,0.816062260749952,0.8153283148233086,0.8149173679037962,0.8145364308012731,0.8136525214696937,0.8130843276090793,0.8131707894033772,0.8126814848822074,0.8122076903001655,0.8118466481197684,0.8113815352434657,0.8102839628139146,0.8097086308755129,0.809573832575655,0.809340719940077,0.809014577566684,0.8083480955005905,0.807812897041697,0.80637036615336,0.8069082161310307,0.8067800124714432,0.8059851916019496,0.8054909754082548,0.8050878255837871,0.8057773125203505,0.8055626825252182,0.8057690702116173,0.8053364588106047,0.80479024532084,0.8042170154433455,0.803857262623856,0.803442707773524,0.8029008675983765,0.803366841204645,0.8027202742008593,0.8020842660062341,0.8013852701070424
